TANGGAL,KOMODITI,SATUAN,HARGA
05/03/2018,Ikan Teri Asin,Kg,111600
06/03/2018,Ikan Teri Asin,Kg,110600
07/03/2018,Ikan Teri Asin,Kg,110600
08/03/2018,Ikan Teri Asin,Kg,105340
09/03/2018,Ikan Teri Asin,Kg,117840
12/03/2018,Ikan Teri Asin,Kg,101300
13/03/2018,Ikan Teri Asin,Kg,111000
14/03/2018,Ikan Teri Asin,Kg,107000
15/03/2018,Ikan Teri Asin,Kg,111000
16/03/2018,Ikan Teri Asin,Kg,116000
19/03/2018,Ikan Teri Asin,Kg,111660
20/03/2018,Ikan Teri Asin,Kg,103660
21/03/2018,Ikan Teri Asin,Kg,115660
22/03/2018,Ikan Teri Asin,Kg,117340
23/03/2018,Ikan Teri Asin,Kg,102440
26/03/2018,Ikan Teri Asin,Kg,104660
27/03/2018,Ikan Teri Asin,Kg,108900
28/03/2018,Ikan Teri Asin,Kg,114500
29/03/2018,Ikan Teri Asin,Kg,112000
01/03/2018,Ikan Kembung,Kg,40160
02/03/2018,Ikan Kembung,Kg,38660
05/03/2018,Ikan Kembung,Kg,38860
06/03/2018,Ikan Kembung,Kg,37860
07/03/2018,Ikan Kembung,Kg,38460
08/03/2018,Ikan Kembung,Kg,40160
09/03/2018,Ikan Kembung,Kg,42660
12/03/2018,Ikan Kembung,Kg,37960
13/03/2018,Ikan Kembung,Kg,41460
14/03/2018,Ikan Kembung,Kg,39460
15/03/2018,Ikan Kembung,Kg,39960
16/03/2018,Ikan Kembung,Kg,41460
19/03/2018,Ikan Kembung,Kg,42160
20/03/2018,Ikan Kembung,Kg,38660
21/03/2018,Ikan Kembung,Kg,36660
22/03/2018,Ikan Kembung,Kg,38360
23/03/2018,Ikan Kembung,Kg,41660
26/03/2018,Ikan Kembung,Kg,39340
27/03/2018,Ikan Kembung,Kg,36600
28/03/2018,Ikan Kembung,Kg,38540
29/03/2018,Ikan Kembung,Kg,38660
01/03/2018,Kacang Hijau,Kg,22740
02/03/2018,Kacang Hijau,Kg,22840
05/03/2018,Kacang Hijau,Kg,22600
06/03/2018,Kacang Hijau,Kg,22100
07/03/2018,Kacang Hijau,Kg,22500
08/03/2018,Kacang Hijau,Kg,23800
09/03/2018,Kacang Hijau,Kg,22400
12/03/2018,Kacang Hijau,Kg,22660
13/03/2018,Kacang Hijau,Kg,22260
14/03/2018,Kacang Hijau,Kg,21960
15/03/2018,Kacang Hijau,Kg,21760
16/03/2018,Kacang Hijau,Kg,22460
19/03/2018,Kacang Hijau,Kg,22600
20/03/2018,Kacang Hijau,Kg,23200
21/03/2018,Kacang Hijau,Kg,21900
22/03/2018,Kacang Hijau,Kg,21800
23/03/2018,Kacang Hijau,Kg,22400
26/03/2018,Kacang Hijau,Kg,23100
27/03/2018,Kacang Hijau,Kg,21740
28/03/2018,Kacang Hijau,Kg,22440
29/03/2018,Kacang Hijau,Kg,22100
01/03/2018,Kacang Tanah,Kg,24200
02/03/2018,Kacang Tanah,Kg,24400
05/03/2018,Kacang Tanah,Kg,25000
06/03/2018,Kacang Tanah,Kg,23500
07/03/2018,Kacang Tanah,Kg,24500
08/03/2018,Kacang Tanah,Kg,25000
09/03/2018,Kacang Tanah,Kg,25200
12/03/2018,Kacang Tanah,Kg,25260
13/03/2018,Kacang Tanah,Kg,24360
14/03/2018,Kacang Tanah,Kg,24060
15/03/2018,Kacang Tanah,Kg,24260
16/03/2018,Kacang Tanah,Kg,25160
19/03/2018,Kacang Tanah,Kg,24140
20/03/2018,Kacang Tanah,Kg,25340
21/03/2018,Kacang Tanah,Kg,23540
22/03/2018,Kacang Tanah,Kg,24500
23/03/2018,Kacang Tanah,Kg,25000
26/03/2018,Kacang Tanah,Kg,25840
27/03/2018,Kacang Tanah,Kg,26540
28/03/2018,Kacang Tanah,Kg,25800
29/03/2018,Kacang Tanah,Kg,24900
01/03/2018,Ketela Pohon,Kg,4600
02/03/2018,Ketela Pohon,Kg,4900
05/03/2018,Ketela Pohon,Kg,5160
06/03/2018,Ketela Pohon,Kg,5160
07/03/2018,Ketela Pohon,Kg,5060
08/03/2018,Ketela Pohon,Kg,5340
09/03/2018,Ketela Pohon,Kg,5140
12/03/2018,Ketela Pohon,Kg,5300
13/03/2018,Ketela Pohon,Kg,5000
14/03/2018,Ketela Pohon,Kg,5000
15/03/2018,Ketela Pohon,Kg,5000
16/03/2018,Ketela Pohon,Kg,4900
19/03/2018,Ketela Pohon,Kg,4800
20/03/2018,Ketela Pohon,Kg,5200
21/03/2018,Ketela Pohon,Kg,4700
22/03/2018,Ketela Pohon,Kg,4940
23/03/2018,Ketela Pohon,Kg,4940
26/03/2018,Ketela Pohon,Kg,5200
27/03/2018,Ketela Pohon,Kg,4840
28/03/2018,Ketela Pohon,Kg,5000
29/03/2018,Ketela Pohon,Kg,5000
