tanggal,komoditi,satuan,harga
2018-04-26,Bawang Putih Impor Kating,Kg,41340
2018-04-27,Bawang Putih Impor Kating,Kg,36360
2018-04-30,Bawang Putih Impor Kating,Kg,41160
2018-04-02,Bawang Putih Impor Honan,Kg,38500
2018-04-03,Bawang Putih Impor Honan,Kg,35000
2018-04-04,Bawang Putih Impor Honan,Kg,37500
2018-04-05,Bawang Putih Impor Honan,Kg,37500
2018-04-06,Bawang Putih Impor Honan,Kg,37500
2018-04-09,Bawang Putih Impor Honan,Kg,37500
2018-04-10,Bawang Putih Impor Honan,Kg,37500
2018-04-11,Bawang Putih Impor Honan,Kg,35000
2018-04-12,Bawang Putih Impor Honan,Kg,37500
2018-04-13,Bawang Putih Impor Honan,Kg,37500
2018-04-16,Bawang Putih Impor Honan,Kg,35000
2018-04-17,Bawang Putih Impor Honan,Kg,35000
2018-04-18,Bawang Putih Impor Honan,Kg,33500
2018-04-19,Bawang Putih Impor Honan,Kg,35000
2018-04-20,Bawang Putih Impor Honan,Kg,35000
2018-04-23,Bawang Putih Impor Honan,Kg,30000
2018-04-24,Bawang Putih Impor Honan,Kg,32500
2018-04-25,Bawang Putih Impor Honan,Kg,35000
2018-04-26,Bawang Putih Impor Honan,Kg,35000
2018-04-27,Bawang Putih Impor Honan,Kg,31500
2018-04-30,Bawang Putih Impor Honan,Kg,32500
2018-04-02,Ikan Teri Asin,Kg,106340
2018-04-03,Ikan Teri Asin,Kg,104340
2018-04-04,Ikan Teri Asin,Kg,105140
2018-04-05,Ikan Teri Asin,Kg,114340
2018-04-06,Ikan Teri Asin,Kg,116340
2018-04-09,Ikan Teri Asin,Kg,114340
2018-04-10,Ikan Teri Asin,Kg,113340
2018-04-11,Ikan Teri Asin,Kg,115340
2018-04-12,Ikan Teri Asin,Kg,115040
2018-04-13,Ikan Teri Asin,Kg,117500
2018-04-16,Ikan Teri Asin,Kg,102840
2018-04-17,Ikan Teri Asin,Kg,111000
2018-04-18,Ikan Teri Asin,Kg,116000
2018-04-19,Ikan Teri Asin,Kg,118000
2018-04-20,Ikan Teri Asin,Kg,118000
2018-04-23,Ikan Teri Asin,Kg,107000
2018-04-24,Ikan Teri Asin,Kg,114800
2018-04-25,Ikan Teri Asin,Kg,114800
2018-04-26,Ikan Teri Asin,Kg,115660
2018-04-27,Ikan Teri Asin,Kg,114000
2018-04-30,Ikan Teri Asin,Kg,103500
2018-04-02,Ikan Kembung,Kg,40340
2018-04-03,Ikan Kembung,Kg,37540
2018-04-04,Ikan Kembung,Kg,36700
2018-04-05,Ikan Kembung,Kg,36540
2018-04-06,Ikan Kembung,Kg,37340
2018-04-09,Ikan Kembung,Kg,37840
2018-04-10,Ikan Kembung,Kg,38340
2018-04-11,Ikan Kembung,Kg,37700
2018-04-12,Ikan Kembung,Kg,39200
2018-04-13,Ikan Kembung,Kg,36600
2018-04-16,Ikan Kembung,Kg,37200
2018-04-17,Ikan Kembung,Kg,37200
2018-04-18,Ikan Kembung,Kg,37200
2018-04-19,Ikan Kembung,Kg,36600
2018-04-20,Ikan Kembung,Kg,36200
2018-04-23,Ikan Kembung,Kg,37200
2018-04-24,Ikan Kembung,Kg,36700
2018-04-25,Ikan Kembung,Kg,36700
2018-04-26,Ikan Kembung,Kg,35860
2018-04-27,Ikan Kembung,Kg,38200
2018-04-30,Ikan Kembung,Kg,37700
2018-04-02,Kacang Hijau,Kg,21760
2018-04-03,Kacang Hijau,Kg,23200
2018-04-04,Kacang Hijau,Kg,22160
2018-04-05,Kacang Hijau,Kg,21900
2018-04-06,Kacang Hijau,Kg,22240
2018-04-09,Kacang Hijau,Kg,22240
2018-04-10,Kacang Hijau,Kg,21740
2018-04-11,Kacang Hijau,Kg,23060
2018-04-12,Kacang Hijau,Kg,22460
2018-04-13,Kacang Hijau,Kg,21660
2018-04-16,Kacang Hijau,Kg,23060
2018-04-17,Kacang Hijau,Kg,22460
2018-04-18,Kacang Hijau,Kg,21660
2018-04-19,Kacang Hijau,Kg,22860
2018-04-20,Kacang Hijau,Kg,22460
2018-04-23,Kacang Hijau,Kg,23460
2018-04-24,Kacang Hijau,Kg,22140
2018-04-25,Kacang Hijau,Kg,22140
2018-04-26,Kacang Hijau,Kg,22360
2018-04-27,Kacang Hijau,Kg,22360
2018-04-30,Kacang Hijau,Kg,22460
2018-04-02,Kacang Tanah,Kg,25500
2018-04-03,Kacang Tanah,Kg,26100
2018-04-04,Kacang Tanah,Kg,25900
2018-04-05,Kacang Tanah,Kg,25500
2018-04-06,Kacang Tanah,Kg,25840
2018-04-09,Kacang Tanah,Kg,25840
2018-04-10,Kacang Tanah,Kg,24740
2018-04-11,Kacang Tanah,Kg,25800
2018-04-12,Kacang Tanah,Kg,26000
2018-04-13,Kacang Tanah,Kg,24700
2018-04-16,Kacang Tanah,Kg,25700
2018-04-17,Kacang Tanah,Kg,25000
2018-04-18,Kacang Tanah,Kg,25100
2018-04-19,Kacang Tanah,Kg,25700
2018-04-20,Kacang Tanah,Kg,24900
2018-04-23,Kacang Tanah,Kg,26300
2018-04-24,Kacang Tanah,Kg,25400
2018-04-25,Kacang Tanah,Kg,25300
2018-04-26,Kacang Tanah,Kg,25260
2018-04-27,Kacang Tanah,Kg,23800
2018-04-30,Kacang Tanah,Kg,25100
2018-04-02,Ketela Pohon,Kg,4940
2018-04-03,Ketela Pohon,Kg,5340
2018-04-04,Ketela Pohon,Kg,5340
2018-04-05,Ketela Pohon,Kg,4940
2018-04-06,Ketela Pohon,Kg,4940
2018-04-09,Ketela Pohon,Kg,4940
2018-04-10,Ketela Pohon,Kg,5340
2018-04-11,Ketela Pohon,Kg,5400
2018-04-12,Ketela Pohon,Kg,5400
2018-04-13,Ketela Pohon,Kg,5400
2018-04-16,Ketela Pohon,Kg,5340
2018-04-17,Ketela Pohon,Kg,5400
2018-04-18,Ketela Pohon,Kg,5400
2018-04-19,Ketela Pohon,Kg,5400
2018-04-20,Ketela Pohon,Kg,5400
2018-04-23,Ketela Pohon,Kg,5400
2018-04-24,Ketela Pohon,Kg,5400
2018-04-25,Ketela Pohon,Kg,5400
2018-04-26,Ketela Pohon,Kg,5400
2018-04-27,Ketela Pohon,Kg,5400
2018-04-30,Ketela Pohon,Kg,5400
