tanggal,komoditi,satuan,harga
2018-07-05,Daging Sapi Lokal Paha Belakang,Kg,118660
2018-07-06,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-07-09,Daging Sapi Lokal Paha Belakang,Kg,120660
2018-07-10,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-07-11,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-07-12,Daging Sapi Lokal Paha Belakang,Kg,120660
2018-07-13,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-07-16,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-07-17,Daging Sapi Lokal Paha Belakang,Kg,121660
2018-07-18,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-07-19,Daging Sapi Lokal Paha Belakang,Kg,119660
2018-07-20,Daging Sapi Lokal Paha Belakang,Kg,117660
2018-07-23,Daging Sapi Lokal Paha Belakang,Kg,117660
2018-07-24,Daging Sapi Lokal Paha Belakang,Kg,117660
2018-07-25,Daging Sapi Lokal Paha Belakang,Kg,117660
2018-07-26,Daging Sapi Lokal Paha Belakang,Kg,117340
2018-07-27,Daging Sapi Lokal Paha Belakang,Kg,117340
2018-07-30,Daging Sapi Lokal Paha Belakang,Kg,117340
2018-07-31,Daging Sapi Lokal Paha Belakang,Kg,117340
2018-07-02,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
2018-07-03,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,130000
2018-07-04,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,130000
2018-07-05,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
2018-07-06,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
2018-07-09,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,128333
2018-07-10,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
2018-07-11,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
2018-07-12,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
2018-07-13,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
2018-07-16,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
2018-07-17,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,135000
2018-07-18,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,128333
2018-07-19,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
2018-07-20,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,123333
2018-07-23,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,123333
2018-07-24,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,123333
2018-07-25,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,123333
2018-07-26,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
2018-07-27,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
2018-07-30,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
2018-07-31,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,126667
2018-07-02,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,88333
2018-07-03,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,106667
2018-07-04,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,103333
2018-07-05,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,85000
