tanggal ,komoditi,satuan,harga
2018-10-03,Minyak Goreng Curah,Liter,12300
2018-10-04,Minyak Goreng Curah,Liter,12150
2018-10-05,Minyak Goreng Curah,Liter,12250
2018-10-08,Minyak Goreng Curah,Liter,12150
2018-10-09,Minyak Goreng Curah,Liter,12400
2018-10-10,Minyak Goreng Curah,Liter,11900
2018-10-11,Minyak Goreng Curah,Liter,12000
2018-10-12,Minyak Goreng Curah,Liter,11800
2018-10-15,Minyak Goreng Curah,Liter,11900
2018-10-16,Minyak Goreng Curah,Liter,11900
2018-10-17,Minyak Goreng Curah,Liter,11900
2018-10-18,Minyak Goreng Curah,Liter,11500
2018-10-19,Minyak Goreng Curah,Liter,11700
2018-10-22,Minyak Goreng Curah,Liter,11900
2018-10-23,Minyak Goreng Curah,Liter,11900
2018-10-24,Minyak Goreng Curah,Liter,11900
2018-10-25,Minyak Goreng Curah,Liter,12400
2018-10-26,Minyak Goreng Curah,Liter,12200
2018-10-29,Minyak Goreng Curah,Liter,11900
2018-10-30,Minyak Goreng Curah,Liter,12100
2018-10-31,Minyak Goreng Curah,Liter,12200
2018-10-01,"Daging Sapi, Lokal, Paha Belakang",Kg,119500
2018-10-02,"Daging Sapi, Lokal, Paha Belakang",Kg,120000
2018-10-03,"Daging Sapi, Lokal, Paha Belakang",Kg,120000
2018-10-04,"Daging Sapi, Lokal, Paha Belakang",Kg,120000
2018-10-05,"Daging Sapi, Lokal, Paha Belakang",Kg,120000
2018-10-08,"Daging Sapi, Lokal, Paha Belakang",Kg,120000
2018-10-09,"Daging Sapi, Lokal, Paha Belakang",Kg,121000
2018-10-10,"Daging Sapi, Lokal, Paha Belakang",Kg,120000
2018-10-11,"Daging Sapi, Lokal, Paha Belakang",Kg,120000
2018-10-12,"Daging Sapi, Lokal, Paha Belakang",Kg,120000
2018-10-15,"Daging Sapi, Lokal, Paha Belakang",Kg,120000
2018-10-16,"Daging Sapi, Lokal, Paha Belakang",Kg,120000
2018-10-17,"Daging Sapi, Lokal, Paha Belakang",Kg,119500
2018-10-18,"Daging Sapi, Lokal, Paha Belakang",Kg,120000
2018-10-19,"Daging Sapi, Lokal, Paha Belakang",Kg,120000
2018-10-22,"Daging Sapi, Lokal, Paha Belakang",Kg,120000
2018-10-23,"Daging Sapi, Lokal, Paha Belakang",Kg,120000
2018-10-24,"Daging Sapi, Lokal, Paha Belakang",Kg,120000
2018-10-25,"Daging Sapi, Lokal, Paha Belakang",Kg,120000
2018-10-26,"Daging Sapi, Lokal, Paha Belakang",Kg,119000
2018-10-29,"Daging Sapi, Lokal, Paha Belakang",Kg,119000
2018-10-30,"Daging Sapi, Lokal, Paha Belakang",Kg,118160
2018-10-31,"Daging Sapi, Lokal, Paha Belakang",Kg,118660
2018-10-01,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,125833
2018-10-02,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-10-03,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-10-04,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-10-05,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-10-08,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-10-09,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,133333
2018-10-10,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,128333
2018-10-11,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-10-12,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,126667
2018-10-15,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,126667
2018-10-16,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,126667
2018-10-17,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,126667
2018-10-18,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,126667
2018-10-19,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,126667
2018-10-22,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,126667
2018-10-23,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,126667
2018-10-24,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,126667
2018-10-25,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,133333
2018-10-26,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,130000
2018-10-29,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,126667
2018-10-30,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,126667
2018-10-31,"Daging Sapi, Lokal, Daging, Has Luar (Sirloin)",Kg,126667
2018-10-01,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-10-02,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,96667
2018-10-03,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,96667
2018-10-04,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,99167
2018-10-05,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,106667
2018-10-08,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-10-09,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,113333
2018-10-10,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-10-11,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,96667
2018-10-12,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-10-15,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-10-16,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,100000
2018-10-17,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,100000
2018-10-18,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,100000
2018-10-19,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-10-22,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-10-23,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-10-24,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-10-25,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,111667
2018-10-26,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,106667
2018-10-29,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-10-30,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,93333
2018-10-31,"Daging Sapi, Lokal, Daging, Sandung Lamur (Brisket)",Kg,100000
2018-10-01,"Daging Sapi, Lokal, Daging, Tetelan",Kg,75000
2018-10-02,"Daging Sapi, Lokal, Daging, Tetelan",Kg,65000
2018-10-03,"Daging Sapi, Lokal, Daging, Tetelan",Kg,63333
2018-10-04,"Daging Sapi, Lokal, Daging, Tetelan",Kg,60000
2018-10-05,"Daging Sapi, Lokal, Daging, Tetelan",Kg,68333
2018-10-08,"Daging Sapi, Lokal, Daging, Tetelan",Kg,73333
2018-10-09,"Daging Sapi, Lokal, Daging, Tetelan",Kg,76667
2018-10-10,"Daging Sapi, Lokal, Daging, Tetelan",Kg,66667
2018-10-11,"Daging Sapi, Lokal, Daging, Tetelan",Kg,70000
2018-10-12,"Daging Sapi, Lokal, Daging, Tetelan",Kg,66667
2018-10-15,"Daging Sapi, Lokal, Daging, Tetelan",Kg,66667
2018-10-16,"Daging Sapi, Lokal, Daging, Tetelan",Kg,70000
2018-10-17,"Daging Sapi, Lokal, Daging, Tetelan",Kg,58333
2018-10-18,"Daging Sapi, Lokal, Daging, Tetelan",Kg,68333
2018-10-19,"Daging Sapi, Lokal, Daging, Tetelan",Kg,68333
2018-10-22,"Daging Sapi, Lokal, Daging, Tetelan",Kg,68333
2018-10-23,"Daging Sapi, Lokal, Daging, Tetelan",Kg,70000
2018-10-24,"Daging Sapi, Lokal, Daging, Tetelan",Kg,73333
2018-10-25,"Daging Sapi, Lokal, Daging, Tetelan",Kg,81667
2018-10-26,"Daging Sapi, Lokal, Daging, Tetelan",Kg,83333
2018-10-29,"Daging Sapi, Lokal, Daging, Tetelan",Kg,60000
2018-10-30,"Daging Sapi, Lokal, Daging, Tetelan",Kg,58333
2018-10-31,"Daging Sapi, Lokal, Daging, Tetelan",Kg,65000
2018-10-01,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-02,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-03,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-04,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-05,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-08,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-09,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-10,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-11,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-12,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-15,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-16,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-17,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-18,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-19,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-22,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-23,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-24,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-25,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-26,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-29,"Daging Sapi, Impor, Beku",Kg,89150
2018-10-30,"Daging Sapi, Impor, Beku",Kg,88350
2018-10-31,"Daging Sapi, Impor, Beku",Kg,88350
2018-10-01,"Daging Sapi, Lokal, Has Dalam",Kg,144167
2018-10-02,"Daging Sapi, Lokal, Has Dalam",Kg,149167
